title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
Escambia Roof Masters,,(850) 554-3959,,4,8,Roofing contractor,,,13474507357749343241,
All Metal Construction,,(850) 554-0247,https://allmetalconstructioninc.com/,5,8,Roofing contractor,,,1448780451257140868,allmetalconstructioninc.com
Storm Saviors,,(407) 284-9940,,5,9,Roofing contractor,,,3514839339819903022,
Ja.roofing in Loxley,,(251) 689-5090,,,,Roofing contractor,,,15041986343181842045,
Roofers Mobile AL,,(251) 333-4988,https://roofersmobileal.com/,,,Roofing contractor,,,17176148375040979473,roofersmobileal.com
Apex General construction,,(334) 432-2081,https://www.apexgeneralconstructional.com/,,,Roofing contractor,,,15741960092506102656,apexgeneralconstructional.com
Fairhope Fix,,(205) 623-8229,https://www.fairhopefix.com/,5,4,Handyman/Handywoman/Handyperson,,,13291796327992661404,fairhopefix.com
Southeast Roofing & Construction,,(850) 478-4715,https://www.southeastroofingandconstruction.com/,,,Roofing contractor,,,14366441500370169573,southeastroofingandconstruction.com
Pensacola Roof Contractors,,(850) 254-1264,,5,1,Roofing contractor,,,11559444954409444073,
Gulf Coast Roofing & construction,,(251) 402-9636,,1,4,Roofing contractor,,,1146759692137765896,
Fairhope Fix,,(205) 623-8229,https://www.fairhopefix.com/,5,4,Handyman/Handywoman/Handyperson,,,13291796327992661404,fairhopefix.com
Stay Dry Roofing,"885 Roberts St, Leesburg, AL 35983",(256) 458-3261,,4,6,Roofing contractor,34.1701888,-85.7844349,9814640758586181449,
Perdido Key Roofing Pros,,(850) 605-2298,https://www.perdidokeyroofingpros.com/,,,Roofing contractor,,,15840790476960238812,perdidokeyroofingpros.com
Shipp Roofing,"810 Old Dora Flat Creek Rd, Quinton, AL 35130",(205) 229-9009,https://shipproofing.com/,2.3,7,Roofing contractor,33.6779557,-87.0896837,1133100102818391027,shipproofing.com
Affordable Roofing by MCG,,(850) 207-5933,http://www.mcgroofing.com/,4.7,12,Roofing contractor,,,18016889741716939438,mcgroofing.com
Local Coastal Roofing,,(615) 761-4749,,,,Roofing contractor,,,12515580855330180065,
Roger Booth Metal Roofs,"Robertsdale, AL 36567",(251) 947-2074,,,,Roofing contractor,30.591472800000002,-87.73175979999999,5686633798991704712,
Stellar Roofing,,(205) 446-3332,https://www.stellarroofingal.com/,,,Roofing contractor,,,17568895882818442091,stellarroofingal.com
Apex General construction,,(334) 432-2081,https://www.apexgeneralconstructional.com/,,,Roofing contractor,,,15741960092506102656,apexgeneralconstructional.com
Diamond Contractors LLC,,(850) 346-1240,,4,16,Roofing contractor,,,11719290801264345548,
Perdido Key Roofing Pros,,(850) 605-2298,https://www.perdidokeyroofingpros.com/,,,Roofing contractor,,,15840790476960238812,perdidokeyroofingpros.com
All Metal Construction,,(850) 554-0247,https://allmetalconstructioninc.com/,5,8,Roofing contractor,,,1448780451257140868,allmetalconstructioninc.com
Ethos Roofing and Restoration in Daphne AL,"27528 Hobby Horse Ln, Daphne, AL 36526",(251) 319-3110,https://www.ethosroofing.com/roofing-daphne,4.8,73,Roofing contractor,30.624855600000004,-87.8787397,4220546072018388763,ethosroofing.com
Roofers Mobile AL,,(251) 333-4988,https://roofersmobileal.com/,,,Roofing contractor,,,17176148375040979473,roofersmobileal.com
Roger Booth Metal Roofs,"Robertsdale, AL 36567",(251) 947-2074,,,,Roofing contractor,30.591472800000002,-87.73175979999999,5686633798991704712,
Prestige Maintenance llc,,(251) 332-7543,,5,11,Contractor,,,7056836987235710306,
Evans Construction,,(251) 405-8398,https://www.evansconstructional.com/,5,4,Construction company,,,16142549652400532650,evansconstructional.com
Stackhouse Roofing,,(850) 733-7348,https://www.stackhouse.pro/,4.7,12,Roofing contractor,,,3027765023898928391,stackhouse.pro
Waters Roofing LLC,,(334) 406-1085,http://www.watersroofingllc.com/,5,2,Roofing contractor,,,12015694385039974719,watersroofingllc.com
"The Roof Company, LLC",,(334) 625-6424,http://theroofcompanyllc.com/,5,6,Roofing contractor,,,2570193375083799471,theroofcompanyllc.com
J&J Construction and Roofing,"801 AL-59 Suite 4, Summerdale, AL 36580",(251) 550-9799,https://jandjservices.co/,4.8,75,Roofing supply store,30.4752498,-87.704263,13023071624990028354,jandjservices.co
Legends Roofing Company,,(334) 518-6106,http://legendsroofingcompany.com/,5,1,Roofing contractor,,,12106995215544216157,legendsroofingcompany.com
Bandi Roofing and Gutters,"117 Collins Ct, Eufaula, AL 36027",(888) 488-3523,https://www.theroofingnetworkusa.com/roofing-in-eufaula/,,,Roofing contractor,31.906206299999997,-85.18440489999999,11239458841277928433,theroofingnetworkusa.com
White Oaks Construction & Roofing,"2415 12th St, Tuscaloosa, AL 35401",(205) 792-2559,https://whiteoaksconstruction.llc/?utm_source=google&utm_medium=gmb&utm_campaign=profile,4.9,68,Roofing contractor,33.2026958,-87.5663308,1867985156854723520,whiteoaksconstruction.llc
Aaron's Metal Roofing,"452 Cooper Rd, Clayton, AL 36016",(334) 775-3714,,5,2,Roofing contractor,31.776760499999998,-85.38120579999999,15873401618297645879,
"Kenneth Bedsole Roofing, INC.","7090 W Main St, Dothan, AL 36305",(334) 671-9225,https://kennethbedsoleroofingcompany.com/,4.3,39,Roofing contractor,31.2399729,-85.5038819,17027962325803737258,kennethbedsoleroofingcompany.com
Prime Roofing & Restoration,"5 Brown Cir, Alabaster, AL 35007",(205) 661-8190,https://prime-roofs.com/,4.9,219,Roofing contractor,33.2592931,-86.81211929999999,11335146081860176390,prime-roofs.com
Lynn construction and Handyman services,"276 Jack Hightower Rd, Clayton, AL 36016",(334) 621-9747,,2.6,5,Roofing contractor,31.8232862,-85.35606349999999,15937919874442564708,
Roof Care Solutions LLC,,"(334) 764-3415
",https://www.roofcare.pro/,5,25,Roofing contractor,,,5401435362231031626,roofcare.pro
Platinum Roofing Dothan,,"(334) 579-3523
",https://platinumroofpros.com/alabama/service-areas/dothan-al/,5,16,Roofing contractor,,,16562242088701804254,platinumroofpros.com
"LTR Roofing - ""Luther the Roofer""",,"(334) 709-0814
",http://luthertheroofer.com/,5,3,Contractor,,,18387310210572512276,luthertheroofer.com
"Alabama Roof Detectives, LLC",,(205) 826-4915,https://alroofdetectives.com/,5,42,Roofing contractor,,,7252324949553594289,alroofdetectives.com
All About Roofs,,"(334) 370-9459
",https://allaboutroofs.com/?utm_campaign=gmb,4.7,42,Roofing contractor,,,5802613138873593723,allaboutroofs.com
A & A Roofing,,(229) 308-7799,,5,12,Roofing contractor,,,12325625482585056474,
Forbes Roofing and Restoration,"557 Glover Ave Ste 30, Enterprise, AL 36330",(334) 417-0743,http://www.forbesroofingandrestoration.com/,4.9,46,Roofing contractor,31.321040399999998,-85.8415452,11391274003534766442,forbesroofingandrestoration.com
TM Givens Roofing LLC,,"(334) 790-5805
",http://tmgivensroofing.com/,5,8,Roofing contractor,,,1051433714078245901,tmgivensroofing.com
Southern Roofing Systems of Spanish Fort,,"(251) 220-8496
",https://www.southernroofingsystems.com/roofing-contractors/alabama/spanish-fort,5,28,Roofing contractor,,,16473292849672674377,southernroofingsystems.com
Waters Roofing LLC,,"(334) 406-1085
",http://www.watersroofingllc.com/,5,2,Roofing contractor,,,12015694385039974719,watersroofingllc.com
"Eagle Roofing & Repairs, LLC",,(334) 320-6591,,,,Roofing contractor,,,14720473498823798031,
Correo Roofing,"401 Wallahatchee Rd, Tallassee, AL 36078",(334) 531-8379,,5,30,Roofing contractor,32.5263071,-86.0219438,16786342171171097219,
Huntsville Roofing Solutions,"7535 Wall Triana Hwy Suite I, Madison, AL 35757",(256) 617-6671,https://www.huntsvilleroofingsolutions.com/,5,165,Roofing contractor,34.80617,-86.7487481,1673096687661939633,huntsvilleroofingsolutions.com
Aaron's Metal Roofing,"452 Cooper Rd, Clayton, AL 36016",(334) 775-3714,,5,2,Roofing contractor,31.776760499999998,-85.38120579999999,15873401618297645879,
"Kenneth Bedsole Roofing, INC.","7090 W Main St, Dothan, AL 36305",(334) 671-9225,https://kennethbedsoleroofingcompany.com/,4.3,39,Roofing contractor,31.2399729,-85.5038819,17027962325803737258,kennethbedsoleroofingcompany.com
Lynn construction and Handyman services,"276 Jack Hightower Rd, Clayton, AL 36016",(334) 621-9747,,2.6,5,Roofing contractor,31.8232862,-85.35606349999999,15937919874442564708,
Envision Roofing,,(334) 531-4970,https://www.envisionroofingcompany.com/,,,Roofing contractor,,,14021648489034306179,envisionroofingcompany.com
Alabama Roofing,,(205) 285-9300,http://www.alabamaroofingllc.com/,4.2,39,Roofing contractor,,,13045891385293263428,alabamaroofingllc.com
Home Rescue,"6671 Lister Ferry Rd, Rainbow City, AL 35906",(256) 344-4334,http://www.homerescuealabama.com/,5,25,Roofing contractor,33.918193099999996,-86.0668374,5747168235785247694,homerescuealabama.com
"Yellowhammer Roofing, Inc.","26795 US-72, Athens, AL 35613",(256) 232-1933,https://www.yellowhammerroofing.com/service-area/north-alabama-service-area/?UTM_source=GMB_listing&UTM_medium=organic,4.8,1200,Roofing contractor,34.7633556,-86.8509582,14788450989494049236,yellowhammerroofing.com
A & A roofing & construction,,(229) 308-7799,,,,Construction company,,,5318630688292889968,
Home Rescue,"6671 Lister Ferry Rd, Rainbow City, AL 35906","(256) 344-4334
",http://www.homerescuealabama.com/,5,25,Roofing contractor,33.918193099999996,-86.0668374,5747168235785247694,homerescuealabama.com
Alabama Roofing,,"(205) 285-9300
",http://www.alabamaroofingllc.com/,4.2,39,Roofing contractor,,,13045891385293263428,alabamaroofingllc.com
Let's Fix It,,(334) 587-4810,,,,Roofing contractor,,,12444236543720345431,
All-N-Two Construction,"1783 AL-103, Slocomb, AL 36375",(334) 796-9674,https://www.dothanroofingandconstruction.com/,5,2,Roofing contractor,31.197599000000004,-85.6058637,16669031941730887294,dothanroofingandconstruction.com
Kynd Construction,,"(334) 999-9999
",,4.7,13,Construction company,,,4844093343586126957,
Lynn Construction & Repair,,(334) 203-6240,,,,Roofing contractor,,,12047275540973895187,
King Roofing LLC.,"822 Hannah Dr, Cottondale, AL 35453","(205) 246-9802
",http://king-roofing-llc.com/,5,31,Roofing contractor,33.2208851,-87.4441709,876384767330707797,king-roofing-llc.com
Macon Roof Repair,,"(478) 201-9897
",https://roofrepairmacon.com/,5,1,Roofing contractor,,,2571124800792217313,roofrepairmacon.com
Frontier Roofing Co,,"(205) 578-6922
",https://www.frontierroofingco.com/,5,87,Roofing contractor,,,12956288367387723106,frontierroofingco.com
"Yellowhammer Roofing, Inc.","3447 Lorna Ln, Hoover, AL 35216","(205) 988-3337
",https://www.yellowhammerroofing.com/service-area/central-alabama-service-area/?UTM_source=GMB_listing&UTM_medium=organic,4.8,417,Roofing contractor,33.3929584,-86.7948396,3801546699992769696,yellowhammerroofing.com
Legacy Construction and Design LLC,"1200 Diamond Point Cir, Tuscaloosa, AL 35406","(205) 394-2286
",http://www.legacybuilds.pro/,5,42,Roofing contractor,33.311750499999995,-87.5171266,16127283761355683786,legacybuilds.pro
Crimson Roofing LLC,,"(334) 303-6875
",https://www.crimsonroofingllc.com/,5,17,Roofing contractor,,,10130835254163882855,crimsonroofingllc.com
CAHABA ROOFING & CONSTRUCTION (formerly Cahaba Roofing Co.),"12816 Edgewood Dr, Lake View, AL 35111","(205) 854-9000
",https://www.facebook.com/CahabaRoofingAndConstruction,5,4,Roofing contractor,33.2751496,-87.1481531,6942707213017463281,facebook.com
Bama Roofing,"2501 Gary Fitts St, Tuscaloosa, AL 35401","(205) 391-1444
",http://bamaroofing.net/,4.7,53,Roofing contractor,33.208177899999995,-87.56943369999999,2319333102229879658,bamaroofing.net
"Roofing Alabama, LLC","3600 Kennebec St, Northport, AL 35473","(205) 654-7011
",https://www.roofingalabamallc.com/,5,12,Roofing contractor,33.26088,-87.5925788,8217095383369762872,roofingalabamallc.com
Prestige Roofing Company,,"(205) 915-1115
",,5,23,Roofing contractor,,,2453201321294203515,
"Commercial Roofing Services, LLC",,(205) 719-3850,https://www.crsbama.com/,5,19,Roofing contractor,,,9415373541979820593,crsbama.com
Alabama Reliable Roofing,,(205) 369-9630,http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Idea Roofing,"3309 Helena Rd, Helena, AL 35080",(205) 901-0401,https://www.idearoofingandconstruction.com/,5,637,Roofing contractor,33.2885176,-86.8459207,5126160102996606029,idearoofingandconstruction.com
Alabama Roof RX,"2720 Pelham Pkwy, Pelham, AL 35124",(205) 796-8755,https://www.alabamaroofrx.com/?utm_source=gmb&utm_medium=organic,5,42,Roofing contractor,33.3131644,-86.8021584,3036637915033244699,alabamaroofrx.com
South's Finest Roofing And Remodeling LLC,"312 Hargrove E Rd, Tuscaloosa, AL 35401",(205) 242-2167,https://southsfinestroofingal.com/,4.9,122,Roofing contractor,33.1892022,-87.5320086,4617709417065214033,southsfinestroofingal.com
WW Restoration LLC Professional Roofing,"5860 Antioch Rd, Randolph, AL 36792",,https://wwrestorationllc.com/,4.8,94,Roofing contractor,32.9395751,-86.97658709999999,8839277998416746805,wwrestorationllc.com
Xtreme Roofing And Repairs LLC,,(205) 445-4489,https://xtremeroofingandrepairs.com/,4.9,22,Roofing contractor,,,9054896296826279742,xtremeroofingandrepairs.com
Superior Roofing Alabama & Remodeling,"8199 Russell Dr, McCalla, AL 35111",(205) 417-5469,https://www.superiorroofingal.com/,5,19,Contractor,33.272729,-87.058196,2760378631399621849,superiorroofingal.com
Premier Roofing and Repair,"2415 12th St, Tuscaloosa, AL 35401",(205) 361-5008,https://premierroofingandrepair.com/,4.7,128,Roofing contractor,33.202715,-87.5663433,9190366248038153719,premierroofingandrepair.com
White Oaks Construction & Roofing,"2415 12th St, Tuscaloosa, AL 35401",(205) 792-2559,https://whiteoaksconstruction.llc/?utm_source=google&utm_medium=gmb&utm_campaign=profile,4.9,68,Roofing contractor,33.2026958,-87.5663308,1867985156854723520,whiteoaksconstruction.llc
Righteous Roofing & Restoration,"4079B Helena Rd #104, Helena, AL 35080",(205) 864-4141,,5,3,Roofing contractor,33.2959379,-86.8438398,16155533018777749278,
Isbell Services,"2519 28th St, Tuscaloosa, AL 35401","(205) 769-4438
",http://www.isbellservices.com/,4.3,74,Roofing contractor,33.185463,-87.560394,9012590866962728401,isbellservices.com
Apex Roofing & Restoration,"4601 Southlake Pkwy, Hoover, AL 35244","(205) 685-0040
",https://apexroofs.com/,4.5,271,Roofing contractor,33.3662768,-86.77516729999999,16583551983938435593,apexroofs.com
Paul Smith Roofing,"170 Ingate Rd, Centreville, AL 35042",(205) 361-5534,,5,4,Roofing contractor,32.9551273,-87.1753134,11387037767614151541,
Southern Guard Roofing,,"(205) 649-8383
",,5,88,Roofing contractor,,,5721205170800724828,
Ascend Roofs,"4894 Mountain Gap Dr, Bessemer, AL 35022","(205) 569-6996
",,4.6,29,Roofing contractor,33.3373011,-86.9807359,14692856257332760443,
Roof Care Solutions LLC,,"(334) 764-3415
",https://www.roofcare.pro/,5,25,Roofing contractor,,,5401435362231031626,roofcare.pro
Dr. Roof of Alabama,"4230 Veteran Memorial Drive, Fairfield, AL 35064",(205) 908-0279,https://www.drroofal.com/,5,1,Roofing contractor,33.4730218,-86.9173327,8202176031637141662,drroofal.com
A&J Roofing and Construction Services INC,"802 Hwy 43 S Suite C, Saraland, AL 36571","(251) 423-6882
",https://aandjroofingservices.com/,4.8,115,Roofing contractor,30.8041477,-88.0712894,2277118882936675665,aandjroofingservices.com
Baldwin County Roofing,"8122 Old Orchard Pl, Fairhope, AL 36532",(251) 424-4313,,4.9,32,Roofing contractor,30.4765964,-87.88431589999999,5417269047787650473,
White Oaks Construction & Roofing,"2415 12th St, Tuscaloosa, AL 35401",(205) 792-2559,https://whiteoaksconstruction.llc/?utm_source=google&utm_medium=gmb&utm_campaign=profile,4.9,68,Roofing contractor,33.2026958,-87.5663308,1867985156854723520,whiteoaksconstruction.llc
Idea Roofing,"3309 Helena Rd, Helena, AL 35080","(205) 901-0401
",https://www.idearoofingandconstruction.com/,5,637,Roofing contractor,33.2885176,-86.8459207,5126160102996606029,idearoofingandconstruction.com
VIP Alabama Roofing,"2919 8th St, Tuscaloosa, AL 35401",(205) 561-9337,http://www.vipalabamaroofing.com/,4.9,62,Roofing contractor,33.204616699999995,-87.57467799999999,8921139521504918731,vipalabamaroofing.com
DynoDry Roofing & Construction Services,"48 Hwy 265 Ste 400, Alabaster, AL 35007","(205) 617-7444
",http://www.dynodry.com/,5,29,Roofing contractor,33.198034799999995,-86.77489249999999,234171817054244642,dynodry.com
Premier Roofing and Repair,"2415 12th St, Tuscaloosa, AL 35401",(205) 361-5008,https://premierroofingandrepair.com/,4.7,128,Roofing contractor,33.202715,-87.5663433,9190366248038153719,premierroofingandrepair.com
D&E Roofing & Construction LLC,"4710 Jug Factory Ln, Tuscaloosa, AL 35405","(205) 723-2276
",https://deroofingconstruction.com/,5,31,Roofing contractor,33.1653014,-87.5242538,2023590304421570698,deroofingconstruction.com
Stanley Roofing & Repairs,"191Settlers Ln, West Blocton, AL 35184","(205) 613-2238
",,4.7,15,Roofing contractor,33.219395,-87.098929,17204446644163577032,
One Call Roofers,,"(205) 588-2785
",https://www.onecallroofers.com/,4.8,31,Roofing contractor,,,15485775728280928983,onecallroofers.com
"Alabama Roof Detectives, LLC",,(205) 826-4915,https://alroofdetectives.com/,5,42,Roofing contractor,,,7252324949553594289,alroofdetectives.com
Righteous Roofing & Restoration,"4079B Helena Rd #104, Helena, AL 35080",(205) 864-4141,,5,3,Roofing contractor,33.2959379,-86.8438398,16155533018777749278,
DynoDry Roofing & Construction Services,"48 Hwy 265 Ste 400, Alabaster, AL 35007","(205) 617-7444
",http://www.dynodry.com/,5,29,Roofing contractor,33.198034799999995,-86.77489249999999,234171817054244642,dynodry.com
"One Call Roofing, LLC","5224 Creekside Loop, Birmingham, AL 35244",(205) 588-2786,https://www.onecallroofing.com/,4.8,429,Roofing contractor,33.3369493,-86.8649652,8430626349066644716,onecallroofing.com
The Roofing Dudes,"123 Hilltop Business Center Dr, Pelham, AL 35124","(659) 221-6161
",https://www.theroofingdudes.com/?utm_source=gmb&utm_medium=organic,5,346,Roofing contractor,33.3360684,-86.79586479999999,17351644108208170335,theroofingdudes.com
Frontier Roofing Co,,"(205) 578-6922
",https://www.frontierroofingco.com/,5,87,Roofing contractor,,,12956288367387723106,frontierroofingco.com
Righteous Roofing & Restoration,"4079B Helena Rd #104, Helena, AL 35080",(205) 864-4141,,5,3,Roofing contractor,33.2959379,-86.8438398,16155533018777749278,
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210",(205) 722-7663,https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
"Traditions Roofing & Construction, LLC",,"(205) 420-3182
",http://builtbytraditions.com/,4.8,16,Roofing contractor,,,13456729487576369271,builtbytraditions.com
Bill White Roofing and Specialty,"3172 Shannon Wenonah Rd, Bessemer, AL 35022",(205) 942-8374,http://www.bwroof.com/,4.7,30,Roofing contractor,33.4143377,-86.88635819999999,4369840048958295022,bwroof.com
"Yellowhammer Roofing, Inc.","3447 Lorna Ln, Hoover, AL 35216","(205) 988-3337
",https://www.yellowhammerroofing.com/service-area/central-alabama-service-area/?UTM_source=GMB_listing&UTM_medium=organic,4.8,417,Roofing contractor,33.3929584,-86.7948396,3801546699992769696,yellowhammerroofing.com
Bama Roofing,"2501 Gary Fitts St, Tuscaloosa, AL 35401","(205) 391-1444
",http://bamaroofing.net/,4.7,53,Roofing contractor,33.208177899999995,-87.56943369999999,2319333102229879658,bamaroofing.net
"USA Roofing & Gutters, LLC","2231 Victory Ln Suite 150 b, Hoover, AL 35216",(205) 890-7663,http://www.usaroofing.us/,5,8,Roofing contractor,33.3805882,-86.7943213,7506916472183721557,usaroofing.us
"B & D Home Services, LLC",,(205) 729-1869,https://banddhomeservice.com/,5,7,General contractor,,,3913511190566075872,banddhomeservice.com
Home Direct Services LLC.,"3941 Lorna Rd, Hoover, AL 35244",(205) 918-8908,http://www.homedirectservicesllc.com/,5,21,General contractor,33.368088,-86.8119059,14685498534709662112,homedirectservicesllc.com
Ark Roofing,"8249 Rivoli Rd, Bolingbroke, GA 31004",(478) 444-5009,https://www.arkroofsga.com/,4.8,91,Roofing contractor,32.9530308,-83.8072198,17018988904989956433,arkroofsga.com
"The Roof Doctor, Inc.",,(205) 344-2771,https://tuscroofdoc.com/,,,Roofing contractor,,,16587215714353771027,tuscroofdoc.com
Alabama Roofing Solutions LLC,,(251) 786-8033,http://www.alabamaroofsolutions.com/,5,6,Roofing contractor,,,14959209088599551303,alabamaroofsolutions.com
5 Star Roofing & Remodeling,"8274 US-31, Calera, AL 35040",(205) 704-5475,https://www.facebook.com/Deshazo5star/,4.5,18,Roofing contractor,33.1024557,-86.75351810000001,532038967767611484,facebook.com
Roof Armor Roofing & Renovations,,(248) 494-3169,https://www.roofarmoral.com/,5,1,Roofing contractor,,,6418674579265810288,roofarmoral.com
Force Construction,,(205) 436-9587,,5,23,Roofing contractor,,,16267021107307861174,
SOCO Roofing & Restoration,"436 Gunter Ave, Guntersville, AL 35976",(256) 677-9002,http://southernroofexperts.com/guntersville-al-location,5,140,Roofing contractor,34.358843199999995,-86.29438429999999,5194458441712003052,southernroofexperts.com
"Skyline Roofing AL, LLC","90 Buster Rd Suite B, Falkville, AL 35622",(256) 612-9316,https://skylineroofingal.com/,,,Roofing contractor,34.3771907,-86.893506,18228988901687409635,skylineroofingal.com
Flippo Roofing LLC,"621 Hargrove E Rd, Tuscaloosa, AL 35401",(205) 792-7346,,4.6,9,Roofing contractor,33.1869193,-87.52731469999999,7556194456735492764,
Murphree Roofing Company,"1400 Tyler Rd, Remlap, AL 35133",(205) 680-0478,https://murphreeroofing.com/,4.5,23,Roofing contractor,33.7839011,-86.5983475,16838300868220831756,murphreeroofing.com
Feathered Ridge Roofing Company (Chilton Division),,(205) 234-4431,,5,7,Roofing contractor,,,14792489034112762343,
Standard Commercial Roofing and Envelope Solutions,"47 Longview Cir, Alabaster, AL 35007",(205) 621-2071,https://standardexteriorsolutions.com/,5,6,Roofing contractor,33.1996215,-86.7771763,1812669057090157347,standardexteriorsolutions.com
Roof Armor Roofing & Renovations,,(248) 494-3169,https://www.roofarmoral.com/,5,1,Roofing contractor,,,6418674579265810288,roofarmoral.com
"Bluefin Exteriors, LLC","3933 Rice Mine Rd NE, Tuscaloosa, AL 35406",(205) 683-8010,https://www.bluefinroof.com/,4.8,12,Roofing contractor,33.2520849,-87.51191589999999,14073272327082570786,bluefinroof.com
Force Construction,,(205) 436-9587,,5,23,Roofing contractor,,,16267021107307861174,
5 Star Roofing & Remodeling,"8274 US-31, Calera, AL 35040",(205) 704-5475,https://www.facebook.com/Deshazo5star/,4.5,18,Roofing contractor,33.1024557,-86.75351810000001,532038967767611484,facebook.com
Flippo Roofing LLC,"621 Hargrove E Rd, Tuscaloosa, AL 35401",(205) 792-7346,,4.6,9,Roofing contractor,33.1869193,-87.52731469999999,7556194456735492764,
Feathered Ridge Roofing Company (Chilton Division),,(205) 234-4431,,5,7,Roofing contractor,,,14792489034112762343,
Mr Fix-It,"5211 AL-21 N, Lowndesboro, AL 36752",(334) 320-6574,,5,2,Roofing contractor,32.2524204,-86.523828,2968244027662039938,
Standard Commercial Roofing and Envelope Solutions,"47 Longview Cir, Alabaster, AL 35007",(205) 621-2071,https://standardexteriorsolutions.com/,5,6,Roofing contractor,33.1996215,-86.7771763,1812669057090157347,standardexteriorsolutions.com
Yarco Roofing and Construction,"2509 Poovey Rd SE, Decatur, AL 35603",(256) 227-6998,http://www.yarcoroofing.com/,5,53,Roofing contractor,34.5617838,-86.9302864,16874972081638939294,yarcoroofing.com
Lightning Roofing,,(800) 376-3540,,5,5,Roofing contractor,,,10714291928399844360,
Chris Roofing LLC,"4515 6th St E, Tuscaloosa, AL 35404",(256) 288-2588,,4.6,28,Roofing contractor,33.2092622,-87.47831000000001,10228849688995899002,
Dixie Restoration & Construction LLC,"926 Jackson Cir, Helena, AL 35080",(205) 396-6828,https://www.dixierc.net/,4.9,42,Construction company,33.2835758,-86.8601643,168670100785585630,dixierc.net
Highcrest Roofing and Construction,,(205) 358-3496,http://highcrestinc.com/,4.8,21,Roofing contractor,,,159948026582187944,highcrestinc.com
CJ's Roofing and Home Remodeling,,(662) 601-0600,,5,1,Roofing contractor,,,682239279254699373,
Abide Roofing Solutions,,,https://www.abideroof.com/,5,147,Roofing contractor,,,5827968255136922514,abideroof.com
Capstone Roofing,"117 S Run Cir, Birmingham, AL 35244",(205) 453-1803,https://capstoneroofingco.com/,4.9,101,Roofing contractor,33.3298298,-86.8941236,11794581951075215431,capstoneroofingco.com
Monarch Roofing,"1255 8th Ave ste b, Calera, AL 35040",(205) 651-7706,https://monarchroofingllc.com/,5,16,Roofing contractor,33.1082008,-86.75347310000001,1588127860077268482,monarchroofingllc.com
MNM Painting and Roofing,"1706 Carriage E Ln, Tuscaloosa, AL 35404",(205) 792-3719,http://www.mnmpaintandroof.com/,5,21,Roofing contractor,33.1905378,-87.5151188,13994918282883311725,mnmpaintandroof.com
Ridgeline Roofing & Restoration,"2477 Valleydale Rd, Hoover, AL 35244",(205) 675-0190,https://ridgeline-roofing.com/,5,95,Roofing contractor,33.3741312,-86.75580099999999,5753907994374328301,ridgeline-roofing.com
Skyline Roofing and Exteriors,"3241 Oakhill Dr, Hoover, AL 35216",(205) 732-8921,https://skylineroofandexteriors.com/greystone-roofing-contractor/,4.9,87,Roofing contractor,33.3957394,-86.80400039999999,7697694677230370657,skylineroofandexteriors.com
Dempsey Roofing and Restoration,,"(205) 559-3404
",http://www.dempseyroofingrestoration.com/,5,25,Roofing contractor,,,13525056697994236462,dempseyroofingrestoration.com
"Royal Roof Contractors, LLC","31965 AL-75, Oneonta, AL 35121","(205) 274-7663
",https://www.royalroofcontractorsllc.net/,5,6,Roofing contractor,33.9782963,-86.4441719,3302477381697417407,royalroofcontractorsllc.net
Monarch Roofing,"50 Crosshill Ln, Warrior, AL 35180","(205) 635-6826
",http://monarchroofingllc.com/,4.9,60,Roofing contractor,33.88232920000001,-86.8223283,14115862474786030924,monarchroofingllc.com
"Top Choice Roofing, LLC","651 Co Rd 384, Cullman, AL 35057","(256) 620-5482
",https://www.thetopchoiceroofing.com/,5,94,Roofing contractor,34.074568,-86.944865,17804353641808260830,thetopchoiceroofing.com
"Traditions Roofing & Construction, LLC",,"(205) 420-3182
",http://builtbytraditions.com/,4.8,16,Roofing contractor,,,13456729487576369271,builtbytraditions.com
NANOROOF Alabama,"9447 Brasher Rd, Warrior, AL 35180","(205) 858-9515
",http://www.nanoroofal.com/?utm_campaign=gmb,5,123,Roofing contractor,33.7672234,-86.75028449999999,4870853448479895550,nanoroofal.com
B&A Roofing - North Alabama,"417 3rd Ave SW Suite 275, Cullman, AL 35055",(256) 692-5527,https://www.baroofings.com/service-area/cullman-county-al/,5,112,Roofing contractor,34.1724603,-86.8442302,2383611928181954184,baroofings.com
Alabama Reliable Roofing,,"(205) 369-9630
",http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Roof Armor LLC,,"(205) 898-6008
",https://www.roofarmoral.com/?utm_source=gmb-web&utm_medium=gmb&utm_campaign=gmb,4.9,139,Roofing contractor,,,17254692105983012797,roofarmoral.com
Roof Shield of Northeast Alabama,,"(256) 202-4818
",https://roofshieldnea.com/,5,12,Roofing contractor,,,16336151334775281435,roofshieldnea.com
Storm Restoration Roofing,,"(205) 542-3531
",http://stormrestorationroofing.com/,5,11,Roofing contractor,,,5086491266755444546,stormrestorationroofing.com
Bama Pro Roofing & Remodeling,,"(256) 302-4356
",,5,4,Roofing contractor,,,14406581364086532945,
